stamp,face_id,fused_x,fused_y,fused_z,fused_qx,fused_qy,fused_qz,fused_qw,pred_x,pred_y,pred_z,pred_qx,pred_qy,pred_qz,pred_qw,pos_err,ang_err_deg,image_error,object_error,weight
1767066187.076869,13,-0.134758,-0.028108,0.630513,0.542098,0.632576,-0.023851,0.552637,-0.135415,-0.028959,0.631485,0.542173,0.632253,-0.022511,0.552990,0.001449,0.163216,0.000000,1.629340,0.613746
1767066187.110367,10,-0.134671,-0.028073,0.629939,0.541999,0.632537,-0.024552,0.552749,-0.134088,-0.027382,0.628177,0.541866,0.632784,-0.026790,0.552492,0.001980,0.260078,0.000000,1.190974,0.839649
1767066187.110367,13,-0.134671,-0.028073,0.629939,0.541999,0.632537,-0.024552,0.552749,-0.135299,-0.028977,0.631117,0.541890,0.632066,-0.023433,0.553442,0.001612,0.160678,0.000000,1.694594,0.590112
1767066187.143871,10,-0.134550,-0.028089,0.629585,0.542018,0.632808,-0.024658,0.552415,-0.133690,-0.027502,0.627464,0.542181,0.633809,-0.026097,0.551040,0.002363,0.255973,0.000000,1.157935,0.863606
1767066187.143871,13,-0.134550,-0.028089,0.629585,0.542018,0.632808,-0.024658,0.552415,-0.135540,-0.028993,0.631888,0.541833,0.632139,-0.022842,0.553440,0.002666,0.251872,0.000000,1.715712,0.582848
1767066187.177135,10,-0.134586,-0.028147,0.629668,0.542062,0.632741,-0.023972,0.552479,-0.134058,-0.027657,0.628545,0.542638,0.633016,-0.023512,0.551618,0.001334,0.133569,0.000000,1.148671,0.870571
1767066187.177135,13,-0.134586,-0.028147,0.629668,0.542062,0.632741,-0.023972,0.552479,-0.135420,-0.028979,0.631461,0.541371,0.632148,-0.022605,0.553891,0.002146,0.248308,0.000000,1.636247,0.611155
1767066187.210741,10,-0.134617,-0.028164,0.629882,0.542056,0.632819,-0.024038,0.552393,-0.134075,-0.027629,0.629031,0.542447,0.633600,-0.024338,0.551098,0.001142,0.182254,0.000000,1.210513,0.826096
1767066187.210741,13,-0.134617,-0.028164,0.629882,0.542056,0.632819,-0.024038,0.552393,-0.135429,-0.028937,0.631535,0.541500,0.631968,-0.023817,0.553920,0.001997,0.211756,0.000000,1.661642,0.601814
1767066187.244138,10,-0.134699,-0.028196,0.629983,0.542146,0.632974,-0.023749,0.552140,-0.134202,-0.027535,0.629195,0.542398,0.632728,-0.025093,0.552114,0.001142,0.159311,0.000000,1.187538,0.842078
1767066187.244138,13,-0.134699,-0.028196,0.629983,0.542146,0.632974,-0.023749,0.552140,-0.135374,-0.028945,0.630997,0.542103,0.633610,-0.021634,0.551538,0.001431,0.262366,0.000000,1.233927,0.810421
1767066187.277620,10,-0.134670,-0.028185,0.629637,0.542172,0.632614,-0.023740,0.552526,-0.134098,-0.027568,0.627810,0.542816,0.632149,-0.024539,0.552392,0.002011,0.130006,0.000000,1.247817,0.801399
1767066187.277620,13,-0.134670,-0.028185,0.629637,0.542172,0.632614,-0.023740,0.552526,-0.135391,-0.029007,0.631366,0.541363,0.632216,-0.022615,0.553821,0.002046,0.222099,0.000000,1.716452,0.582597
1767066187.311118,10,-0.134790,-0.028137,0.629956,0.542106,0.631923,-0.024325,0.553356,-0.134446,-0.027324,0.628884,0.541842,0.630219,-0.026395,0.555459,0.001388,0.391767,0.000000,1.227231,0.814843
1767066187.311118,13,-0.134790,-0.028137,0.629956,0.542106,0.631923,-0.024325,0.553356,-0.135530,-0.029134,0.632131,0.542270,0.632254,-0.023182,0.552865,0.002505,0.148632,0.000000,1.669844,0.598858
1767066187.344361,10,-0.134660,-0.028119,0.629583,0.541940,0.632245,-0.024258,0.553154,-0.133793,-0.027491,0.627282,0.542291,0.633064,-0.025047,0.551836,0.002538,0.203499,0.000000,1.175146,0.850958
1767066187.344361,13,-0.134660,-0.028119,0.629583,0.541940,0.632245,-0.024258,0.553154,-0.135551,-0.028939,0.631878,0.540980,0.632050,-0.022988,0.554370,0.002595,0.230597,0.000000,1.604501,0.623247
1767066187.377990,10,-0.134684,-0.028108,0.630121,0.541852,0.632619,-0.023972,0.552825,-0.134176,-0.027559,0.629877,0.542228,0.633679,-0.024046,0.551236,0.000787,0.223252,0.000000,1.086132,0.920698
1767066187.377990,13,-0.134684,-0.028108,0.630121,0.541852,0.632619,-0.023972,0.552825,-0.135529,-0.028935,0.631811,0.540992,0.632125,-0.022971,0.554272,0.002062,0.231457,0.000000,1.687315,0.592658
1767066187.411369,10,-0.134826,-0.028135,0.630451,0.542386,0.632404,-0.023540,0.552566,-0.134513,-0.027535,0.629796,0.543029,0.631356,-0.024359,0.553096,0.000941,0.179809,0.000000,1.096155,0.912280
1767066187.411369,13,-0.134826,-0.028135,0.630451,0.542386,0.632404,-0.023540,0.552566,-0.135610,-0.029063,0.632171,0.543041,0.633275,-0.021072,0.551022,0.002106,0.356219,0.000000,1.585892,0.630560
1767066187.444863,10,-0.134865,-0.028125,0.630495,0.542075,0.632378,-0.023428,0.552904,-0.134057,-0.027482,0.628299,0.541982,0.632449,-0.024087,0.552887,0.002427,0.076667,0.000000,1.084148,0.922383
1767066187.444863,13,-0.134865,-0.028125,0.630495,0.542075,0.632378,-0.023428,0.552904,-0.136149,-0.029051,0.633836,0.541278,0.632197,-0.022122,0.553946,0.003697,0.213185,0.000000,1.597645,0.625921
1767066187.478370,10,-0.134725,-0.028102,0.630215,0.542026,0.632508,-0.024266,0.552769,-0.134061,-0.027404,0.628834,0.541721,0.633032,-0.026379,0.552371,0.001683,0.256025,0.000000,1.189196,0.840905
1767066187.478370,13,-0.134725,-0.028102,0.630215,0.542026,0.632508,-0.024266,0.552769,-0.135330,-0.029020,0.631496,0.542303,0.632150,-0.023755,0.552928,0.001688,0.080251,0.000000,1.655095,0.604195
1767066187.511615,10,-0.134631,-0.028080,0.630325,0.542196,0.632958,-0.024649,0.552069,-0.134240,-0.027448,0.630406,0.541932,0.633664,-0.026940,0.551411,0.000747,0.286490,0.000000,1.185104,0.843808
1767066187.511615,13,-0.134631,-0.028080,0.630325,0.542196,0.632958,-0.024649,0.552069,-0.135009,-0.029017,0.630470,0.543138,0.633251,-0.022258,0.550907,0.001020,0.324915,0.000000,1.856888,0.538535
1767066187.545242,10,-0.134706,-0.028035,0.630443,0.541856,0.632697,-0.024740,0.552697,-0.134427,-0.027305,0.630268,0.541202,0.632399,-0.026768,0.553584,0.000801,0.266617,0.000000,1.210692,0.825974
1767066187.545242,13,-0.134706,-0.028035,0.630443,0.541856,0.632697,-0.024740,0.552697,-0.135260,-0.028942,0.630950,0.541772,0.632351,-0.022206,0.553283,0.001177,0.300815,0.000000,1.669737,0.598897
1767066187.578629,10,-0.134821,-0.028070,0.630175,0.542252,0.632133,-0.024440,0.552968,-0.134597,-0.027349,0.628793,0.542462,0.630091,-0.025913,0.555022,0.001575,0.373155,0.000000,1.226463,0.815352
1767066187.578629,13,-0.134821,-0.028070,0.630175,0.542252,0.632133,-0.024440,0.552968,-0.135363,-0.029078,0.631375,0.543075,0.633195,-0.021695,0.551056,0.001659,0.413126,0.000000,1.587124,0.630071
1767066187.612115,10,-0.134612,-0.028052,0.629835,0.541845,0.632577,-0.024618,0.552851,-0.133838,-0.027468,0.628306,0.541264,0.633749,-0.025468,0.552039,0.001811,0.201541,0.000000,1.124553,0.889242
1767066187.612115,13,-0.134612,-0.028052,0.629835,0.541845,0.632577,-0.024618,0.552851,-0.135317,-0.028926,0.631409,0.541486,0.632117,-0.023835,0.553762,0.001934,0.152981,0.000000,1.770674,0.564757
1767066187.645620,10,-0.134349,-0.028159,0.628708,0.542463,0.632810,-0.023814,0.552012,-0.133649,-0.027773,0.626404,0.543452,0.633205,-0.022161,0.550655,0.002438,0.273783,0.000000,1.128139,0.886415
1767066187.645620,13,-0.134349,-0.028159,0.628708,0.542463,0.632810,-0.023814,0.552012,-0.134761,-0.028988,0.629453,0.542856,0.632923,-0.023843,0.551495,0.001189,0.075636,0.000000,1.674167,0.597312
1767066187.678866,10,-0.134690,-0.028125,0.630024,0.542358,0.632485,-0.024349,0.552464,-0.134908,-0.027396,0.631768,0.542209,0.631391,-0.027020,0.553738,0.001903,0.361893,0.000000,1.241288,0.805615
1767066187.678866,13,-0.134690,-0.028125,0.630024,0.542358,0.632485,-0.024349,0.552464,-0.135158,-0.028975,0.630671,0.542254,0.632971,-0.022437,0.552091,0.001166,0.230452,0.000000,1.577475,0.633924
1767066187.712493,10,-0.134655,-0.028100,0.629729,0.542173,0.632428,-0.024849,0.552689,-0.133915,-0.027348,0.627568,0.542053,0.632510,-0.027419,0.552592,0.002405,0.295267,0.000000,1.201843,0.832056
1767066187.712493,13,-0.134655,-0.028100,0.629729,0.542173,0.632428,-0.024849,0.552689,-0.135542,-0.029028,0.631899,0.541810,0.632159,-0.022889,0.553438,0.002522,0.245870,0.000000,1.567982,0.637762
1767066187.745869,10,-0.134560,-0.028067,0.629144,0.542291,0.632029,-0.024637,0.553040,-0.134268,-0.027439,0.628048,0.542771,0.631081,-0.025088,0.553630,0.001296,0.148525,0.000000,1.170978,0.853987
1767066187.745869,13,-0.134560,-0.028067,0.629144,0.542291,0.632029,-0.024637,0.553040,-0.134766,-0.028911,0.629372,0.541934,0.632220,-0.023337,0.553227,0.000899,0.157453,0.000000,1.722604,0.580517
1767066187.779363,10,-0.134744,-0.028059,0.630088,0.542439,0.632058,-0.024895,0.552850,-0.134908,-0.027396,0.631768,0.542209,0.631391,-0.027020,0.553738,0.001813,0.276038,0.000000,1.241288,0.805615
1767066187.779363,13,-0.134744,-0.028059,0.630088,0.542439,0.632058,-0.024895,0.552850,-0.134936,-0.028876,0.630011,0.543131,0.632973,-0.022924,0.551206,0.000843,0.322155,0.000000,1.564110,0.639341
1767066187.812867,10,-0.134744,-0.028138,0.630074,0.542287,0.632355,-0.024562,0.552675,-0.134040,-0.027638,0.628353,0.542651,0.633254,-0.024786,0.551277,0.001925,0.196631,0.000000,1.271501,0.786472
1767066187.812867,13,-0.134744,-0.028138,0.630074,0.542287,0.632355,-0.024562,0.552675,-0.135686,-0.028985,0.632350,0.541366,0.631990,-0.023317,0.554047,0.002605,0.240761,0.000000,1.705023,0.586502
1767066187.846120,10,-0.134575,-0.028158,0.629630,0.542537,0.632880,-0.024091,0.551849,-0.133802,-0.027660,0.627847,0.542923,0.633879,-0.024116,0.550318,0.002006,0.214123,0.000000,1.064513,0.939397
1767066187.846120,13,-0.134575,-0.028158,0.629630,0.542537,0.632880,-0.024091,0.551849,-0.135296,-0.028924,0.631166,0.542719,0.632994,-0.022649,0.551599,0.001862,0.169481,0.000000,1.538746,0.649880
1767066187.879741,10,-0.134757,-0.028070,0.630451,0.541794,0.632582,-0.024644,0.552894,-0.134668,-0.027334,0.631383,0.540867,0.632227,-0.027471,0.554074,0.001191,0.369063,0.000000,1.229353,0.813436
1767066187.879741,13,-0.134757,-0.028070,0.630451,0.541794,0.632582,-0.024644,0.552894,-0.135299,-0.028894,0.631028,0.540921,0.632206,-0.022318,0.554276,0.001142,0.328581,0.000000,1.707702,0.585582
1767066187.913112,10,-0.134768,-0.028121,0.630386,0.541948,0.632561,-0.024413,0.552778,-0.134225,-0.027574,0.629189,0.542355,0.632820,-0.025069,0.552052,0.001424,0.124912,0.000000,1.244077,0.803809
1767066187.913112,13,-0.134768,-0.028121,0.630386,0.541948,0.632561,-0.024413,0.552778,-0.135540,-0.028993,0.631888,0.541833,0.632139,-0.022842,0.553440,0.001901,0.201717,0.000000,1.715712,0.582848
1767066187.946616,10,-0.134606,-0.028210,0.629696,0.542262,0.632974,-0.023580,0.552033,-0.133627,-0.027817,0.626879,0.543256,0.634470,-0.022357,0.549382,0.003008,0.392707,0.000000,1.245718,0.802750
1767066187.946616,13,-0.134606,-0.028210,0.629696,0.542262,0.632974,-0.023580,0.552033,-0.135532,-0.028920,0.631863,0.541831,0.632169,-0.022843,0.553407,0.002461,0.207042,0.000000,1.630672,0.613244
1767066187.980127,10,-0.134660,-0.028176,0.629957,0.542068,0.632982,-0.023976,0.552196,-0.134033,-0.027571,0.628842,0.542502,0.633749,-0.025638,0.550815,0.001415,0.267412,0.000000,1.319945,0.757607
1767066187.980127,13,-0.134660,-0.028176,0.629957,0.542068,0.632982,-0.023976,0.552196,-0.135571,-0.028872,0.631942,0.540979,0.632024,-0.022955,0.554400,0.002292,0.324160,0.000000,1.678332,0.595830
1767066188.013366,10,-0.134552,-0.028119,0.629528,0.542264,0.632943,-0.023763,0.552058,-0.134126,-0.027503,0.628607,0.542684,0.632702,-0.024764,0.551878,0.001187,0.129066,0.000000,1.152576,0.867622
1767066188.013366,13,-0.134552,-0.028119,0.629528,0.542264,0.632943,-0.023763,0.552058,-0.134911,-0.028866,0.629846,0.542242,0.633170,-0.021700,0.551905,0.000888,0.238455,0.000000,1.648592,0.606578
1767066188.047008,10,-0.134697,-0.028098,0.629645,0.542333,0.632167,-0.024073,0.552865,-0.134575,-0.027485,0.629047,0.543163,0.630575,-0.025362,0.553810,0.000865,0.275377,0.000000,1.241018,0.805790
1767066188.047008,13,-0.134697,-0.028098,0.629645,0.542333,0.632167,-0.024073,0.552865,-0.135191,-0.028891,0.630727,0.541392,0.632112,-0.023196,0.553888,0.001430,0.188421,0.000000,1.700608,0.588025
1767066188.080385,10,-0.134677,-0.028089,0.629654,0.541982,0.632322,-0.024499,0.553014,-0.133959,-0.027407,0.627923,0.542003,0.632869,-0.026608,0.552270,0.001994,0.263895,0.000000,1.258563,0.794557
1767066188.080385,13,-0.134677,-0.028089,0.629654,0.541982,0.632322,-0.024499,0.553014,-0.135551,-0.028939,0.631878,0.540980,0.632050,-0.022988,0.554370,0.002537,0.261257,0.000000,1.604501,0.623247
1767066188.113868,10,-0.134626,-0.028071,0.629897,0.541977,0.632763,-0.024310,0.552523,-0.134097,-0.027396,0.629512,0.541518,0.633380,-0.025931,0.552191,0.000940,0.209043,0.000000,1.109384,0.901401
1767066188.113868,13,-0.134626,-0.028071,0.629897,0.541977,0.632763,-0.024310,0.552523,-0.135264,-0.028998,0.631015,0.542615,0.633178,-0.021423,0.551540,0.001587,0.360094,0.000000,1.592009,0.628137
1767066188.147368,10,-0.134647,-0.028061,0.629682,0.541840,0.632125,-0.024200,0.553391,-0.134621,-0.027447,0.629920,0.542318,0.630270,-0.024656,0.555016,0.000660,0.292570,0.000000,1.108730,0.901933
1767066188.147368,13,-0.134647,-0.028061,0.629682,0.541840,0.632125,-0.024200,0.553391,-0.134725,-0.028800,0.628929,0.540878,0.632679,-0.023339,0.553736,0.001058,0.165851,0.000000,1.368929,0.730498
1767066188.180613,10,-0.134520,-0.028130,0.629374,0.542083,0.632436,-0.024312,0.552793,-0.134040,-0.027638,0.628353,0.542651,0.633254,-0.024786,0.551277,0.001231,0.214805,0.000000,1.271501,0.786472
1767066188.180613,13,-0.134520,-0.028130,0.629374,0.542083,0.632436,-0.024312,0.552793,-0.134929,-0.029020,0.630156,0.541973,0.632163,-0.023949,0.553229,0.001253,0.073243,0.000000,1.883465,0.530936
1767066188.214313,10,-0.134574,-0.028209,0.629297,0.542551,0.632501,-0.023698,0.552285,-0.133779,-0.027761,0.626704,0.544120,0.632855,-0.023428,0.550344,0.002749,0.290609,0.000000,1.227500,0.814664
1767066188.214313,13,-0.134574,-0.028209,0.629297,0.542551,0.632501,-0.023698,0.552285,-0.135795,-0.029008,0.632703,0.541728,0.632197,-0.022299,0.553498,0.003705,0.234812,0.000000,1.695358,0.589846
1767066188.247684,10,-0.134685,-0.028180,0.630038,0.542235,0.632654,-0.024199,0.552399,-0.134219,-0.027507,0.629681,0.542205,0.633316,-0.025923,0.551591,0.000893,0.231081,0.000000,1.241334,0.805585
1767066188.247684,13,-0.134685,-0.028180,0.630038,0.542235,0.632654,-0.024199,0.552399,-0.135552,-0.029008,0.632160,0.541380,0.632202,-0.023327,0.553791,0.002437,0.218382,0.000000,1.647235,0.607078
1767066188.281113,10,-0.134712,-0.028112,0.629755,0.542342,0.632059,-0.024230,0.552974,-0.134431,-0.027402,0.628627,0.542610,0.630715,-0.025142,0.554203,0.001362,0.235456,0.000000,1.185793,0.843318
1767066188.281113,13,-0.134712,-0.028112,0.629755,0.542342,0.632059,-0.024230,0.552974,-0.135160,-0.028944,0.630674,0.542278,0.632194,-0.023052,0.552932,0.001318,0.136059,0.000000,1.644998,0.607903
1767066188.314691,10,-0.134734,-0.028109,0.629983,0.542117,0.632381,-0.024013,0.552836,-0.133938,-0.027487,0.628223,0.541976,0.633216,-0.024797,0.551982,0.002029,0.164518,0.000000,1.145493,0.872987
1767066188.314691,13,-0.134734,-0.028109,0.629983,0.542117,0.632381,-0.024013,0.552836,-0.135800,-0.028898,0.632723,0.541672,0.632202,-0.022413,0.553543,0.003044,0.207801,0.000000,1.461761,0.684106
1767066188.347859,10,-0.134693,-0.028119,0.629985,0.542149,0.632415,-0.024192,0.552757,-0.134202,-0.027535,0.629195,0.542398,0.632728,-0.025093,0.552114,0.001099,0.134944,0.000000,1.187538,0.842078
1767066188.347859,13,-0.134693,-0.028119,0.629985,0.542149,0.632415,-0.024192,0.552757,-0.135299,-0.028977,0.631117,0.541890,0.632066,-0.023433,0.553442,0.001544,0.127211,0.000000,1.694594,0.590112
1767066188.381541,10,-0.134497,-0.028171,0.629277,0.542284,0.632675,-0.023719,0.552348,-0.133695,-0.027754,0.627117,0.543147,0.633637,-0.023135,0.550418,0.002341,0.274451,0.000000,1.167423,0.856587
1767066188.381541,13,-0.134497,-0.028171,0.629277,0.542284,0.632675,-0.023719,0.552348,-0.135199,-0.028897,0.630754,0.541429,0.632050,-0.023163,0.553924,0.001789,0.226750,0.000000,1.692029,0.591006
1767066188.414943,10,-0.134756,-0.028191,0.630017,0.542441,0.632364,-0.023836,0.552544,-0.134518,-0.027555,0.629600,0.542997,0.631686,-0.025615,0.552694,0.000798,0.227902,0.000000,1.266618,0.789504
1767066188.414943,13,-0.134756,-0.028191,0.630017,0.542441,0.632364,-0.023836,0.552544,-0.135622,-0.029043,0.632152,0.542165,0.632365,-0.021901,0.552894,0.002456,0.227559,0.000000,1.607515,0.622078
1767066188.448440,10,-0.134727,-0.028065,0.630281,0.541907,0.632309,-0.024481,0.553103,-0.134645,-0.027295,0.631388,0.540911,0.632133,-0.027494,0.554137,0.001351,0.382994,0.000000,1.171889,0.853323
1767066188.448440,13,-0.134727,-0.028065,0.630281,0.541907,0.632309,-0.024481,0.553103,-0.134775,-0.028844,0.629351,0.541735,0.632383,-0.022177,0.553284,0.001214,0.265688,0.000000,1.621638,0.616661
1767066188.481939,10,-0.134727,-0.028095,0.629918,0.541964,0.632213,-0.024202,0.553169,-0.134098,-0.027568,0.627810,0.542816,0.632149,-0.024539,0.552392,0.002263,0.137836,0.000000,1.247817,0.801399
1767066188.481939,13,-0.134727,-0.028095,0.629918,0.541964,0.632213,-0.024202,0.553169,-0.135571,-0.028872,0.631942,0.540979,0.632024,-0.022955,0.554400,0.002326,0.231344,0.000000,1.678332,0.595830
1767066188.515214,10,-0.134650,-0.028092,0.629970,0.541990,0.632477,-0.024052,0.552848,-0.134261,-0.027565,0.629868,0.542151,0.633167,-0.024620,0.551874,0.000663,0.152638,0.000000,1.168801,0.855578
1767066188.515214,13,-0.134650,-0.028092,0.629970,0.541990,0.632477,-0.024052,0.552848,-0.135040,-0.028859,0.630244,0.541828,0.632254,-0.022765,0.553317,0.000904,0.160167,0.000000,1.722255,0.580634
1767066188.548749,10,-0.134345,-0.028044,0.628858,0.541826,0.632827,-0.024664,0.552581,-0.133439,-0.027432,0.626323,0.541716,0.634070,-0.026580,0.551174,0.002761,0.307673,0.000000,1.171947,0.853281
1767066188.548749,13,-0.134345,-0.028044,0.628858,0.541826,0.632827,-0.024664,0.552581,-0.134929,-0.028803,0.629892,0.541496,0.632083,-0.023737,0.553795,0.001410,0.198351,0.000000,1.668861,0.599211
1767066188.582122,10,-0.134455,-0.028069,0.629255,0.541723,0.633029,-0.024898,0.552441,-0.133544,-0.027397,0.627112,0.541486,0.634136,-0.027571,0.551275,0.002424,0.358468,0.000000,1.330706,0.751481
1767066188.582122,13,-0.134455,-0.028069,0.629255,0.541723,0.633029,-0.024898,0.552441,-0.135787,-0.028934,0.632678,0.541726,0.632228,-0.022301,0.553466,0.003773,0.332823,0.000000,1.604268,0.623337
1767066188.615611,10,-0.134553,-0.028116,0.629287,0.541944,0.632646,-0.024365,0.552686,-0.134098,-0.027568,0.627810,0.542816,0.632149,-0.024539,0.552392,0.001640,0.121434,0.000000,1.247817,0.801399
1767066188.615611,13,-0.134553,-0.028116,0.629287,0.541944,0.632646,-0.024365,0.552686,-0.135399,-0.028975,0.631393,0.541383,0.632223,-0.022587,0.553794,0.002426,0.253220,0.000000,1.717022,0.582404
1767066188.649109,10,-0.134509,-0.028023,0.629624,0.541584,0.632866,-0.024906,0.552762,-0.134249,-0.027378,0.630233,0.541199,0.633809,-0.026876,0.551967,0.000925,0.269967,0.000000,1.136782,0.879676
1767066188.649109,13,-0.134509,-0.028023,0.629624,0.541584,0.632866,-0.024906,0.552762,-0.134816,-0.028828,0.629481,0.541060,0.632043,-0.023451,0.554280,0.000874,0.265622,0.000000,1.829624,0.546560
1767066188.682363,10,-0.134644,-0.028152,0.629772,0.541944,0.632694,-0.024152,0.552641,-0.134023,-0.027665,0.627868,0.542841,0.632669,-0.023959,0.551797,0.002060,0.142906,0.000000,1.263027,0.791749
1767066188.682363,13,-0.134644,-0.028152,0.629772,0.541944,0.632694,-0.024152,0.552641,-0.135762,-0.029076,0.632598,0.541776,0.632237,-0.022282,0.553407,0.003177,0.238230,0.000000,1.658389,0.602995
1767066188.715982,10,-0.134575,-0.028099,0.629833,0.541936,0.632688,-0.024216,0.552653,-0.134238,-0.027526,0.629875,0.542194,0.633075,-0.024645,0.551936,0.000666,0.109638,0.000000,1.098214,0.910569
1767066188.715982,13,-0.134575,-0.028099,0.629833,0.541936,0.632688,-0.024216,0.552653,-0.134937,-0.028877,0.629917,0.541498,0.632053,-0.023735,0.553828,0.000862,0.170204,0.000000,1.742874,0.573765
1767066188.749362,10,-0.134695,-0.028074,0.630315,0.541714,0.632663,-0.024369,0.552892,-0.134427,-0.027481,0.630514,0.541864,0.632972,-0.026185,0.552308,0.000681,0.222168,0.000000,1.258973,0.794298
1767066188.749362,13,-0.134695,-0.028074,0.630315,0.541714,0.632663,-0.024369,0.552892,-0.135332,-0.028826,0.631133,0.540872,0.632167,-0.022335,0.554368,0.001280,0.308927,0.000000,1.712315,0.584005
1767066188.782860,10,-0.134585,-0.028153,0.629449,0.541993,0.632630,-0.023896,0.552677,-0.133739,-0.027666,0.626350,0.542758,0.632380,-0.023732,0.552219,0.003249,0.107855,0.000000,1.323124,0.755787
